"_id","created","modified","numencuesta","cargadorx","residenciaProvincia","residenciaPartido","residenciaPartidoNS","residenciaCiudad","residenciaCiudadNS","identidad","otraIdentidad","identidadSub","edad","edadExpresion","estadoCivil","otroEstadoCivil","nacimientoPais","nacimientoPaisNS","nacimientoProvincia","nacimientoProvinciaNS","nacimientoPartido","nacimientoPartidoNS","nacimientoCiudad","nacimientoCiudadNS","maxEduca","maxEducaObs","estudiosIncompletosMotivos","estudiosIncompletosMotivosOtros.estudiosIncompletosMotivoOtro","estudiosDeseaCompletar","viviendaCual","viviendaCualOtra","viviendaCondicion","viviendaOtraCondicion","viviendaObs","integrantes.integrante","integrantes.aportante","integrantes.aCargo","integrantesOtrxsIncluir","otrxsIntegrantes.otrxIntegrante","otrxsIntegrantes.otrxAportante","otrxsIntegrantes.otrxACargo","mismosFamiliares","emanciparEdad","emanciparMotivos","emanciparMotivosOtros.emanciparMotivoOtro","crianzaVinculos","crianzaVinculosOtros.crianzaVinculoOtros","crianzaVinculosObs","remuneradasRealiza","remuneradas.remuneradaNombre","remuneradas.remuneradaEsProstitucion","prostitucionEdad","sinOcupacion","ingresos","ingresosOtros","remuneradasBeneficios","ingresosBusca","ingresosBuscaDificulta","ocupacionPerdio","politicasConoce","politicasCuales.politicaCual","cursoRealizo","cursoSirvio","consultaEspaciosNS","consultaEspaciosSinOrdenar","consultaEspacios.consultaEspacioOrden","consultaEspacios.consultaEspacio","consultaEspacios.consultaEspacioCual","consultaEspacioPrincipalUbicacion","consultaEspacioPrincipalUbicacionOtra","accesoDificultades","accesoDificultadesOtras.accesoDificultadOtra","saludConsultas.1","saludConsultas.2","saludConsultas.3","saludConsultas.4","saludConsultas.5","saludConsultas.6","saludConsultas.7","saludConsultas.8","saludConsultas.9","saludConsultas.10","saludConsultas.11","saludConsultas.12","saludConsultasOtras.saludConsultaOtra","sinModificaciones","intervenciones.intervencion","intervenciones.intervencionRealizacion","intervenciones.intervencionLugar","intervenciones.intervencionAno","intervencionesOtras.intervencionOtra","intervencionesOtras.intervencionOtraRealizacion","intervencionesOtras.intervencionOtraLugar","intervencionesOtras.intervencionOtraAno","noModificaMotivosNS","noModificaMotivos.noModificaMotivo","noModificaMotivos.noModificaMotivosOtro","noModificaMotivos.noModificaMotivoInstitucion","violenciaExperimento","situacionesNunca","situaciones.1","situaciones.2","situaciones.3","situaciones.4","situaciones.7","situacionesOtras.situacionOtra","violentxs.1","violentxs.2","violentxs.3","violentxs.4","violentxs.5","violentxs.7","violentxs.8","violentxsOtrxs.violentxOtrx","violenciaLugares.1","violenciaLugares.2","violenciaLugares.3","violenciaLugares.4","violenciaLugares.5","violenciaLugares.6","violenciaLugares.7","violenciaLugares.8","violenciaLugares.9","violenciaLugares.10","violenciaLugaresOtros.violenciaLugarOtro","denunciaLugares","noDenunciaMotivo","denunciaLugaresOtros.denunciaLugarOtro","denunciaAtencion","policialActos.1","policialActos.2","policialActos.3","policialActos.4","policialActos.5","policialActos.6","policialActos.7","policialActos.8","policialActos.9","policialActos.10","policialActosOtros.policialActoOtro","leyConoce","cambioHizo","tramiteAyudantes","tramiteAyudantesOtrxs.tramiteAyudanteOtrx","noCambioRazones","noCambioRazonesOtras.noCambioRazonOtra","derechos.1","derechos.2","derechos.3","derechos.4","derechos.5","derechos.6","derechosOtrosIncluir","derechosOtros.derechoOtro","derechosOtros.derechoAccesoOtro","leyCambios.1","leyCambios.2","leyCambios.3","leyCambios.4","leyCambios.5","leyCambios.6","leyCambios.7","leyCambios.8","leyCambios.9","leyCambios.10","leyCambios.11","conoceOrga","conoceOrgaCuales.conoceOrgaCual","participaOrga","participaOrgaCuales.participaOrgaCual","conocePrograma","conoceProgramasCuales.conoceProgramaCual","participaPrograma","participaProgramasCuales.participaProgramaCual"
"5cc306a0d88f10062c554401","2019-04-26 01:24 PM UTC","2019-05-06 06:22 PM UTC","188","lucia","Buenos Aires","16","false","55","false","3",,,"35","13","1",,"Argentina","false","1","false",,,,"true","4",,"""1""",,"si","1",,"3",,,"""1""","""no""","""false""","false",,,,,"13","""1"",""3""",,"""3""",,,"si","""15""","""true""","99",,"""3""",,"""1""","si","si","no","ns",,,,"false","false","""1"",""2""","""6"",""1""",""""",""""","""2""",,"""1"",""4"",""5""",,"no","si","no","no","no","si","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2014"","""","""","""","""","""",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","no","si","no","si","no",,"si","no","no","si","si","no","si","no","si","no",,"""1""","""51""",,,"si","si","si","si","si","si","si","si","si","no",,"algo","siTengo","""2"",""6""",,,,"mejor","igual","mejor","igual","igual","mejor","false",,,"mejor","igual","igual","mejor","mejor","igual","mejor","mejor","igual","peor","nsNc","no",,,,"no",,,
"5cc3029bd88f10062c554400","2019-04-26 01:07 PM UTC","2019-04-26 01:07 PM UTC","99","lucia","Buenos Aires","4","false","4","false","5",,,"30","0","2",,"Argentina","false","2","false","15","false","21","false","5",,,,,"1",,"3",,,"""1"",""3""","""si"",""si""","""false"",""false""","false",,,,,"18","""3""",,"""1""",,,"si","""63""","""false""",,,"""1"",""2""",,"""1""","no",,"no","no",,,,"false","true",""""","""",""""","""1"",""2"",""3""",""""","""",""3""","1",,"""2"",""3""",,"si","no","no","si","no","no","no","no","no","si","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""","""",""""",,,,,,,,,"no","false","no","no","si","si","no",,"no","no","no","si","no","si","no",,"si","no","no","no","si","no","no","no","no","no",,"""2""",,,"1","no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"ns","ns","ns","ns","ns","ns","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","no",,,,"no",,,
"5cc2fedbd88f10062c5543ff","2019-04-26 12:51 PM UTC","2019-04-26 12:51 PM UTC","100","lucia","Buenos Aires","61","false","15","false","3",,,"31","7","1",,"Paraguay","false","19","false","99","false","47","false","4",,"""5"",""6""",,"si","1",,"2",,,"""1""","""si""","""false""","false",,,,,"18","""3""",,"""1""",,,"si","""21""","""false""",,,"""2""",,"""3""","si","no","no","no",,,,"false","true",""""","""",""""","""1"",""2"",""3""",""""","""",""3""","1",,"""2"",""3"",""5""",,"si","no","no","no","no","no","no","si","no","si","ns","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""99"","""","""","""",""""",,,,,,,,,"no","true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no",,"algo","no",,,"""2""",,"igual","mejor","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","igual","mejor","mejor","mejor","mejor","igual","mejor","no",,,,"no",,,
"5cc1e965d88f10062c5543fb","2019-04-25 05:07 PM UTC","2019-04-25 05:07 PM UTC","202","ele","Buenos Aires","17","false","33","false","3",,,"22","18","1",,"Argentina","false","2","false","35","false","58","false","8",,"""1""",,"si","1",,"3",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"ns","13","""3""",,"""1"",""2""",,,"no",,,,"true",,,,"si","si","no","no",,,,"false","false","""1""","""4""","""""","1",,"""7""",,"si","no","si","no","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","no","si","si","si","si","no",,"si","si","si","no","si","no","no","si","no","no",,"""1""","43",,,"no","no","no","no","si","no","no","no","si","no",,"si","siTengo","""1""",,,,"igual","igual","igual","igual","igual","igual","false",,,"mejor","mejor","igual","igual","mejor","igual","mejor","mejor","igual","igual","mejor","si","""21"",""9""","si","""17""","no",,,
"5cc1e6ffd88f10062c5543fa","2019-04-25 04:57 PM UTC","2019-04-25 04:57 PM UTC","206","ele","Buenos Aires","17","false","33","false","1",,"ns","35","18","1",,"Perú","false","99","false","99","false","59","false","8",,"""1""",,"si","1",,"4",,,"""1""","""principal""","""false""","false",,,,,"13","""1"",""5""",,"""1""",,,"si","""32""","""false""",,,"""2""",,"""1"",""2""","si","si","si","no",,,,"false","false","""1""","""7""","""3""",,,"""1"",""2"",""3""",,"si","si","si","si","no","si","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2010"",""2012"",""2017"","""","""",""2015"",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","no","no","si","si","no",,"no","si","si","si","si","si","no","si","si","no",,"""6"",""7"",""8""",,,"2","si","si","si","si","si","si","si","si","si","no",,"si","siTengo","""2"",""6""",,,,"igual","igual","igual","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","igual","mejor","igual","igual","igual","igual","igual","si","""21"",""31""","si","""17"",""20""","no",,,
"5cc1e4dbd88f10062c5543f9","2019-04-25 04:48 PM UTC","2019-04-25 04:48 PM UTC","209","ele","Buenos Aires","17","false","33","false","7",,,"27","26","1",,"Argentina","false","2","false","21","false","57","false","8",,"""1""",,"si","1",,"2",,,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"ns","18","""7""","""9""","""1"",""2""",,,"si","""45""","""false""",,,"""2""",,"""3""","no",,"ns","si","""28"",""29""","no",,"false","false","""1"",""2""","""6"",""2""",""""",""""","1",,"""1"",""2"",""3"",""4""",,"si","si","no","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"si","no","no","no","si","si","no",,"si","si","no","no","si","si","no","si","no","no",,"""1""","41",,,"no","no","no","no","no","no","no","no","no","no",,"si","no",,,"""3"",""7""","""20""","ns","mejor","mejor","ns","mejor","ns","false",,,"mejor","igual","nsNc","igual","nsNc","igual","igual","igual","peor","peor","igual","si","""21"",""27""","no",,"si","""2""","no",
"5cc1e0a3d88f10062c5543f8","2019-04-25 04:30 PM UTC","2019-04-25 04:30 PM UTC","400","ele","Buenos Aires","18","false","37","false","3",,,"27","7","1",,"Argentina","false","2","false","19","false","36","false","3",,"""5""",,"si","1",,"1",,,"""1""","""principal""","""false""","false",,,,,"7","""3""",,"""3""",,,"si","""35""","""false""",,,"""1"",""6""","1","""3""","no",,"no","no",,,,"false","false","""1"",""2"",""3""","""5"",""1"",""3""",""""","""",""6""","1",,"""7""",,"no","si","si","si","no","no","no","no","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""si"",""ns"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""",""2017"","""","""","""","""",""""",,,,,,,,,"si","false","si","si","no","si","no",,"si","si","si","si","si","si","si","""6""","si","si","si","si","si","no","no","no","si","no",,"""2"",""3""",,,"4","si","si","si","no","si","si","si","no","si","no",,"algo","siTengo","""5""",,,,"igual","igual","mejor","mejor","mejor","mejor","false",,,"mejor","mejor","igual","igual","igual","igual","peor","peor","nsNc","mejor","peor","no",,,,"si","""3"",""8""","no",
"5cc1df19d88f10062c5543f7","2019-04-25 04:23 PM UTC","2019-05-05 09:31 PM UTC","208","ele","Buenos Aires","17","false","33","false","3",,,"27","18","1",,"Argentina","false","2","false","36","false","61","false","8",,,,,"1",,"2",,,"""1""","""principal""","""false""","false",,,,,"18","""3"",""7""","""9""","""1""",,,"si","""25"",""6""","""false"",""true""","99",,"""1""",,"""1"",""2""","no",,"si","si","""25""","si","si","false","false","""1"",""2"",""3"",""4""","""6"",""5"",""3"",""2""",""""","""",""8"",""""","""1""",,"""1"",""2"",""3"",""4""",,"si","si","si","si","no","si","no","no","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""si"",""si"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""",""2018"",""2017"","""","""",""2017"",""""",,,,,,,,,"si","false","si","no","si","si","no",,"no","si","no","no","si","si","no",,"no","si","no","si","si","si","no","no","si","no",,"""5"",""6"",""8""",,,"1","si","si","no","si","si","si","si","no","no","no",,"si","siTengo","""1""",,,,"igual","igual","igual","igual","mejor","igual","false",,,"mejor","mejor","igual","mejor","mejor","igual","igual","igual","igual","igual","igual","si","""21"",""34""","si","""23"",""24""","si","""4""","no",
"5cc1dce7d88f10062c5543f6","2019-04-25 04:14 PM UTC","2019-04-25 04:14 PM UTC","207","ele","Buenos Aires","17","false","33","false","1",,"ns","32","18","1",,"Argentina","false","1","false","99","false","60","false","8",,"""1""",,"si","1",,"3",,,"""1""","""principal""","""false""","false",,,,,"26","""7""","""10""","""1"",""2""",,,"si","""47""","""false""",,,"""2""",,"""3""","si","si","si","si","""30"",""25""","no",,"false","false","""1""","""1""","""""","1",,"""4"",""5""",,"no","si","no","no","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2015"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","no","no",,"no","no","si","no","si","si","no",,"no","si","no","no","si","si","no","si","no","no",,"""5"",""11""",,"""2""","1","no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"mejor","peor","igual","peor","igual","igual","false",,,"igual","mejor","igual","igual","igual","igual","igual","igual","igual","igual","igual","si","""32"",""33""","si","""21"",""22""","no",,,
"5cc1db48d88f10062c5543f5","2019-04-25 04:07 PM UTC","2019-04-25 04:07 PM UTC","46","ele","Buenos Aires","7","false","9","false","5",,,"27","18","1",,"Argentina","false","2","false","5","false","7","false","5",,,,,"1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"no",,,,"true",,,,"si","si","si","si","""99""","si","no","false","false","""1"",""2""","""4"",""3""",""""",""3""","1",,"""2""",,"si","no","si","si","no","no","no","no","no","si","si","si","""9""","false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""",""2019"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","si","no","si","no","si","no",,"no","si","no","si","si","si","no","no","si","no",,"""1""","28",,,"no","no","si","no","si","no","no","no","si","no",,"si","siTengo","""2""",,,,"igual","peor","igual","peor","peor","igual","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","mejor","si","""3"",""15"",""8""","si","""5""","si","""2""","no",
"5cc0f5afd88f10062c5543f4","2019-04-24 11:47 PM UTC","2019-04-24 11:47 PM UTC","217","ele","Buenos Aires","16","false","44","false","8","9",,"58","0","1",,"Argentina","false","4","false","99","false","46","false","4",,"""1""",,"si","1",,"1",,,"""1""","""principal""","""false""","false",,,,,"13","""7""","""10""","""1"",""2""",,,"si","""43""","""false""",,,"""3""",,"""3""","si","si","no","si","""25""","si","no","false","false","""1"",""2""","""2"",""1""",""""",""""","1",,"""1"",""3"",""2"",""4"",""5""",,"no","si","no","no","no","si","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1993"","""",""1983"","""","""","""",""""",,,,,,,,,"si","false","si","si","si","si","no",,"si","si","si","si","no","si","no",,"si","no","si","si","si","si","si","si","no","si","""7""","""2"",""3"",""4""",,,"2","si","si","si","si","si","si","si","si","si","no",,"si","siTengo","""1""",,,,"mejor","igual","mejor","igual","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","igual","igual","igual","igual","igual","mejor","si","""3"",""28""","si","""5"",""18""","no",,,
"5cc0f3bcd88f10062c5543f3","2019-04-24 11:39 PM UTC","2019-04-25 01:21 PM UTC","50","ele","Buenos Aires","20","false","41","false","5",,,"26","13","1",,"Argentina","false","2","false",,"true","21","false","5",,,,,"1",,"1",,,"""1"",""4""","""no"",""no""","""false"",""false""","false",,,,,"18","""3""",,"""1""",,,"si","""39""","""false""",,,"""1""",,"""1"",""2""","no",,"no","no",,,,"false","false","""1"",""2"",""3""","""6"",""2"",""1""",""""","""",""""","2",,"""2"",""3"",""6""","""5""","si","no","no","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","no","no","si","no",,"no","no","no","no","si","no","si","no","no","no",,"""1""","31",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""1""",,,,"peor","peor","peor","igual","peor","peor","false",,,"mejor","mejor","mejor","mejor","mejor","igual","mejor","mejor","mejor","mejor","igual","si","""3"",""8""","no",,"si","""2""","si","""2"""
"5cc0ee45d88f10062c5543f1","2019-04-24 11:16 PM UTC","2019-05-06 06:53 PM UTC","52","ele","Buenos Aires","21","false","43","false","7",,,"33","18","2",,"Argentina","false","1","false",,,,"true","5",,,,,"1",,"1",,,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"no","13","""7""","""8""","""3""",,"Mantiene vínculo sólo con su hermana","si","""21""","""false""",,,"""1""",,"""1"",""2""","si","no","no","no",,,,"false","true",""""",""""","""1"",""4""",""""",""""","""2""",,"""2""",,"no","no","si","no","no","no","no","si","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2017"","""",""2013"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","no","no","no","si","""5""","no","no","no","no","no","no","si","no","no","no",,"""11""",,"""1""","1","no","no","no","no","no","no","no","no","no","no",,"algo","siTengo","""1""",,,,"ns","peor","igual","peor","peor","igual","false",,,"mejor","mejor","mejor","mejor","mejor","nsNc","mejor","mejor","mejor","nsNc","igual","si","""8"",""3""","no",,"no",,,
"5cc0ecb5d88f10062c5543f0","2019-04-24 11:09 PM UTC","2019-04-24 11:09 PM UTC","53","ele","Buenos Aires","22","false","45","false","7",,,"30","0","1",,"Argentina","false","2","false","6","false","8","false","5",,,,,"1",,"1",,,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""11""","""false""",,,"""1""",,"""1"",""2""","si","si","no","si","""24"",""21""","no",,"false","false","""1"",""2"",""3""","""5"",""4"",""1""",""""","""",""""","1",,"""2"",""3""",,"si","si","no","si","no","si","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2012"","""","""","""",""""",,,,,,,,,"si","false","si","si","no","no","no",,"no","no","si","no","no","no","no",,"si","si","no","no","no","no","no","no","no","no",,"""1""","36",,,"no","no","no","no","no","no","no","no","no","no",,"algo","siTramite","""3""",,,,"peor","peor","peor","peor","peor","peor","false",,,"mejor","mejor","mejor","mejor","igual","mejor","igual","mejor","mejor","nsNc","igual","si","""8"",""3""","no",,"no",,,
"5cc0eac3d88f10062c5543ef","2019-04-24 11:01 PM UTC","2019-04-24 11:01 PM UTC","54","ele","Buenos Aires","8","false","46","false","5",,,"30","13","1",,"Argentina","false","1","false",,"true","47","false","5",,,,,"1",,"6","3",,"""1"",""2""","""si"",""principal""","""false"",""false""","false",,,,"si",,,,,,,"si","""34""","""false""",,,"""2"",""3""",,"""3""","si","ns","si","si","""26""","si","no","false","false","""1"",""2"",""3""","""5"",""1"",""2""",""""","""",""""","1",,"""2""",,"si","no","si","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""si"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2013"","""",""2014"","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","si","no","si","no",,"si","si","no","no","si","si","no","no","si","si","""8""","""1""","37",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTengo","""3""",,,,"igual","peor","peor","peor","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","igual","si","""3""","no",,"no",,,
"5cc0e669d88f10062c5543ee","2019-04-24 10:42 PM UTC","2019-05-06 06:50 PM UTC","55","ele","Buenos Aires","8","false","8","false","3",,,"24","18","2",,"Argentina","false","1","false",,,"99","false","4",,"""7""",,"si","1",,"1",,,"""1"",""2""","""no"",""principal""","""false"",""false""","false",,,,"no","18","""7""","""11""","""2""",,"Su mamá es la que le mantiene","no",,,,"true",,,,"si","no","no","si","""27"",""21""","si","ns","false","false","""1""","""4""","""""","""1""",,"""7""",,"si","no","si","no","no","no","no","no","no","no","si","si","""10""","false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""no"",""si"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""","""",""2018"","""","""","""",""""",,,,,,,,,"no","false","si","no","no","no","si","""12""","no","si","no","no","no","si","si","""8""","si","no","si","no","si","si","no","si","no","no",,"""1""","""31""",,,"no","no","no","no","si","no","no","no","si","no",,"si","siTengo","""1""",,,,"peor","igual","igual","peor","peor","igual","true","""4""","""ns""","mejor","mejor","igual","mejor","igual","mejor","igual","igual","mejor","nsNc","nsNc","si","""3""","no",,"si","""12"",""13"",""2""","no",
"5cc0e42dd88f10062c5543ed","2019-04-24 10:33 PM UTC","2019-04-25 01:24 PM UTC","18","ele","Buenos Aires","11","false","20","false","3",,,"25","13","1",,"Brasil","false","15","false","99","false","33","false","7",,,,,"1",,"2",,,"""1"",""4""","""principal"",""si""","""false"",""false""","false",,,,,"ns","""99""",,"""1""",,,"si","""15""","""true""","22",,"""2""",,"""3""","si","si","si","no",,,,"false","false","""1""","""1""","""""","2",,"""3""",,"no","si","si","si","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""no"",""si"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""",""""",""2016"","""","""","""","""",""""",,,,,,,,,"si","false","si","no","no","no","no",,"no","no","no","si","no","si","no",,"si","si","no","no","si","si","no","si","si","no",,"""1""","99",,,"no","no","no","no","no","no","no","no","no","no",,"si","siTramite","""1""",,,,"mejor","igual","ns","ns","ns","ns","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","nsNc","si","""3""","no",,"no",,,
"5cc0cf4fd88f10062c5543ec","2019-04-24 09:04 PM UTC","2019-04-24 09:17 PM UTC","9","ele","Buenos Aires","16","false","55","false","3",,,"44","0","4",,"Argentina","false",,"true","1","false","1","false","3",,"""3"",""4""",,"no","1",,"1",,,"""1"",""2""","""principal"",""no""","""false"",""false""","false",,,,"si",,,,,,,"si","""28""","""false""",,,"""2""",,"""3""","si","no","no","no",,,,"false","false","""1""","""2""","""""","1",,"""7""",,"no","si","no","no","no","no","no","no","si","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""no"",""no"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1994"","""","""","""","""","""",""""",,,,,,,,,"si","false","si","si","si","si","no",,"no","si","si","no","no","si","no",,"no","si","si","si","si","si","si","no","no","no",,"""2""",,,"1","si","si","no","si","si","si","si","no","si","no",,"si","siTengo","""5""",,,,"mejor","igual","mejor","igual","mejor","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""3""","si","""5""","ns",,,
"5cc0cda3d88f10062c5543ea","2019-04-24 08:57 PM UTC","2019-04-24 08:57 PM UTC","28","ele","Buenos Aires","16","false","54","false","1",,"ns","49","7","1",,"Argentina","false","2","false","34","false","56","false","3",,"""3"",""5""",,"si","1",,"1",,,"""1"",""2""","""principal"",""no""","""false"",""true""","false",,,,"si",,,,,,,"si","""15"",""5""","""true"",""false""","18",,"""2""",,"""3""","si","si","si","no",,,,"false","false","""1""","""1""","""""","1",,"""7""",,"no","si","si","no","no","no","no","no","no","si","si","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""no"",""no"",""ns"",""ns"",""no"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""1993"","""","""","""","""","""",""""",,,,,,,,,"si","false","si","si","no","si","no",,"no","si","no","no","no","si","no",,"no","no","no","si","si","si","no","no","no","no",,"""2""",,,"1","si","si","si","si","si","si","si","si","si","no",,"algo","siTengo","""1""",,,,"igual","peor","igual","peor","igual","mejor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","si","""3""","no",,"no",,,
"5cc0cbefd88f10062c5543e9","2019-04-24 08:49 PM UTC","2019-04-24 09:21 PM UTC","19","ele","Buenos Aires","27","false","27","false","1",,"ns","41","7","3",,"Argentina","false","2","false","31","false","99","false","3",,"""3""",,"si","1",,"1",,,"""1"",""2"",""3""","""principal"",""no"",""si""","""false"",""false"",""false""","false",,,,"si",,,,,,,"si","""10""","""false""",,,"""1""",,"""3""","si","si","ns","si","""5""","no",,"false","false","""1""","""1""","""""","1",,"""7""",,"no","no","si","si","no","ns","no","no","no","no","no","no",,"false","""1"",""2"",""3"",""4"",""5"",""6"",""7""","""si"",""si"",""no"",""no"",""no"",""si"",""no""","""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined"",""undefined""","""2009"",""2011"","""","""","""",""99"",""""",,,,,,,,,"si","false","no","no","no","si","no",,"ns","ns","si","si","si","si","no",,"no","no","no","si","si","no","no","no","no","no",,"""1""","14",,,"si","si","no","no","si","no","si","no","si","no",,"si","siTengo","""1""",,,,"mejor","mejor","igual","peor","mejor","peor","false",,,"mejor","mejor","mejor","mejor","mejor","mejor","mejor","mejor","igual","mejor","igual","si","""3""","si","""5""","no",,,
